Date,Open,High,Low,Close,Adj Close,Volume
10-06-2014,1057.5,1080.474976,1057.5,1079.074951,896.306824,2628068
11-06-2014,1082.5,1107,1069.099976,1103.474976,916.573853,3544562
12-06-2014,1124.5,1127,1091.900024,1118.675049,929.199402,2734338
13-06-2014,1119,1119.5,1092.525024,1106.775024,919.314941,1904022
16-06-2014,1105,1138.474976,1105,1134.875,942.655701,2439906
17-06-2014,1142.449951,1148.5,1135.5,1139.925049,946.850098,1918144
18-06-2014,1146.5,1146.5,1110.650024,1113.525024,924.921814,1948824
19-06-2014,1115,1144.5,1105.050049,1138.025024,945.27179,1896354
20-06-2014,1142.449951,1149.5,1131,1146.199951,952.062439,1155674
23-06-2014,1146.5,1149.949951,1127.025024,1134.425049,942.281982,1262734
24-06-2014,1134.5,1159.75,1127.5,1154.525024,958.977356,1479100
25-06-2014,1155,1160,1146.5,1155.275024,959.600281,1028422
26-06-2014,1148,1172.074951,1145.574951,1153.824951,958.395874,2036182
27-06-2014,1158.5,1203.449951,1157.5,1199.775024,996.563049,3058836
30-06-2014,1200.275024,1217.5,1188.300049,1212.699951,1007.299011,2146470
01-07-2014,1209.449951,1209.5,1191.150024,1195.375,992.908142,1092790
02-07-2014,1200,1205.875,1191.75,1200.800049,997.414978,907740
03-07-2014,1199.5,1222.5,1196,1208.949951,1004.183655,1526762
04-07-2014,1206.199951,1212.75,1200.5,1205.25,1001.110962,536136
07-07-2014,1210.025024,1249,1205.199951,1244.275024,1033.526123,2204902
08-07-2014,1242.474976,1243.074951,1216.625,1224.724976,1017.287292,2500588
09-07-2014,1235,1236.324951,1190.800049,1199.074951,995.981995,1554242
10-07-2014,1199.775024,1209.800049,1167.5,1175.900024,976.731628,1990562
11-07-2014,1185.5,1205,1180.550049,1197.224976,994.445251,1329446
14-07-2014,1209.400024,1219.5,1192.625,1213.125,1007.651611,1587924
15-07-2014,1213.099976,1215,1196.875,1199.650024,996.459167,1389656
16-07-2014,1204.824951,1212,1193.425049,1200.925049,997.518433,1407240
17-07-2014,1205,1214.900024,1187.5,1190.974976,989.254211,1790220
18-07-2014,1226,1242.5,1217.5,1220.599976,1013.860962,3507488
21-07-2014,1234,1234.925049,1221.525024,1231.875,1023.226135,981072
22-07-2014,1232.5,1270,1230.949951,1266.199951,1051.737305,2399016
23-07-2014,1270,1298.150024,1266.150024,1293.074951,1074.060181,2065858
24-07-2014,1297.449951,1301,1283.5,1297.599976,1077.818726,1481418
25-07-2014,1297,1307.175049,1283.5,1302.875,1082.200562,1806914
28-07-2014,1288.574951,1299.824951,1277.5,1294.650024,1092.133789,1314922
30-07-2014,1292.400024,1305,1286.300049,1297.525024,1094.55896,1899252
31-07-2014,1287.550049,1299,1284.625,1290.025024,1088.232056,2407210
01-08-2014,1287.5,1293.974976,1255,1258.199951,1061.385254,2381882
04-08-2014,1266,1270.949951,1244,1263.025024,1065.456055,1828636
05-08-2014,1272.449951,1272.5,1245.050049,1261.849976,1064.464233,1404656
06-08-2014,1258.074951,1267.425049,1245.125,1253.324951,1057.272827,1837562
07-08-2014,1245,1247.5,1229.525024,1234.900024,1041.72998,1672656
08-08-2014,1232.5,1253.849976,1232.5,1239.349976,1045.483887,1464790
11-08-2014,1245.449951,1247.775024,1227.5,1234.199951,1041.13916,1290896
12-08-2014,1244.949951,1244.949951,1220.099976,1235.875,1042.552856,984552
13-08-2014,1235,1265,1235,1250.025024,1054.48938,2768378
14-08-2014,1257,1266,1245.025024,1249.875,1054.362671,1578056
18-08-2014,1245.525024,1252.5,1235,1243.800049,1049.237671,1373260
19-08-2014,1250,1252.449951,1217.5,1219.25,1028.528198,3234156
20-08-2014,1222.25,1227.525024,1215.025024,1218.099976,1027.558105,2056758
21-08-2014,1223.5,1230,1215,1216.224976,1025.976196,2265450
22-08-2014,1222,1234.099976,1217.900024,1232.099976,1039.368286,3096238
25-08-2014,1235,1264.25,1233.449951,1261.025024,1063.768555,3143512
26-08-2014,1264.5,1275,1250,1266.900024,1068.724731,1815490
27-08-2014,1267,1283.699951,1257.025024,1274.974976,1075.536377,1435460
28-08-2014,1273.5,1274.650024,1256.5,1261.175049,1063.894897,1766288
01-09-2014,1262.699951,1280,1261.525024,1268.574951,1070.137329,810148
02-09-2014,1272.900024,1277.400024,1257.050049,1268.949951,1070.453491,1407940
03-09-2014,1269.5,1308,1269.5,1303.199951,1099.346558,3061690
04-09-2014,1311,1313.724976,1288.724976,1292.375,1090.214355,1701598
05-09-2014,1299.949951,1310.900024,1291.525024,1299.300049,1096.056274,1467060
08-09-2014,1306,1325,1299.525024,1321.349976,1114.656738,1697342
09-09-2014,1326,1333.5,1312.550049,1315.625,1109.827515,1418098
10-09-2014,1319,1321.375,1295.599976,1300.074951,1096.709839,1258768
11-09-2014,1305,1312.199951,1295.75,1299.175049,1095.950684,1075622
12-09-2014,1305,1312.175049,1296.599976,1303.800049,1099.852173,1196210
15-09-2014,1307,1309.300049,1277,1279.150024,1079.058472,1151544
16-09-2014,1283,1287.5,1272,1275.425049,1075.915771,1535608
17-09-2014,1280.5,1302.375,1280.5,1295.599976,1092.935181,1657700
18-09-2014,1295.849976,1325.900024,1290.5,1321.150024,1114.488281,1483078
19-09-2014,1321.5,1370,1321,1357.099976,1144.814575,3587864
22-09-2014,1357,1367,1338.125,1360.900024,1148.02063,999584
23-09-2014,1362,1391.224976,1341.650024,1344.099976,1133.848145,2055990
24-09-2014,1346.5,1353.474976,1316.375,1321.5,1114.783569,2442132
25-09-2014,1330.474976,1362.5,1330,1354.300049,1142.453003,2473158
26-09-2014,1355,1362.449951,1335.050049,1342,1132.076538,1612712
29-09-2014,1347.699951,1387.724976,1337.650024,1383.974976,1167.486084,2089534
30-09-2014,1386.474976,1388.324951,1354.074951,1368.300049,1154.263184,2788954
01-10-2014,1376,1401,1368.5,1387.800049,1170.712891,2142022
07-10-2014,1369.800049,1419.849976,1362.800049,1365.675049,1152.048584,3457674
08-10-2014,1369,1369.974976,1324.625,1341.599976,1131.739258,1962442
09-10-2014,1354,1361.650024,1343.25,1353.025024,1141.377441,1685176
10-10-2014,1353,1363.724976,1334.25,1339.25,1129.756836,2344362
13-10-2014,1340,1362.400024,1335,1358.275024,1145.806152,2209532
14-10-2014,1365,1367.849976,1339.400024,1349.599976,1138.488281,2369406
15-10-2014,1349.599976,1349.599976,1349.599976,1349.599976,1138.488281,0
16-10-2014,1365,1379.300049,1332.125,1339.050049,1129.588501,3848014
17-10-2014,1237.5,1255.675049,1215,1220.574951,1029.64563,9892812
20-10-2014,1245,1246.800049,1208.974976,1211.650024,1022.116699,3399242
21-10-2014,1212.925049,1221.875,1207.5,1216.699951,1026.376953,1950732
22-10-2014,1242.5,1244.5,1222.550049,1225.925049,1034.15918,2067664
27-10-2014,1259.5,1259.849976,1222.474976,1228.574951,1036.394409,2797208
28-10-2014,1242.449951,1242.449951,1226.724976,1239.300049,1045.442139,2289958
29-10-2014,1237.5,1257,1236.5,1253.025024,1059.156738,2425016
30-10-2014,1260.900024,1287.449951,1254.5,1279.099976,1081.197021,4111292
31-10-2014,1280.5,1310,1280.5,1303.925049,1102.181152,3170070
03-11-2014,1324.5,1324.5,1290.25,1295.175049,1094.785156,2541632
05-11-2014,1319,1319,1295,1299.75,1098.6521,2310642
07-11-2014,1302.400024,1307.849976,1278.5,1286.425049,1087.38916,2126740
10-11-2014,1287.550049,1291,1275.5,1284.824951,1086.036377,1541964
11-11-2014,1289,1297,1277.699951,1290.349976,1090.706787,1249940
12-11-2014,1290,1305.5,1287.5,1295.875,1095.376587,1320582
13-11-2014,1297.5,1302.449951,1282.574951,1294.224976,1093.981812,1645540
14-11-2014,1292.599976,1305.574951,1287.5,1303.224976,1101.5896,1457174
17-11-2014,1297.550049,1312.5,1296.125,1309.150024,1106.5979,1570552
18-11-2014,1310,1313.324951,1289.875,1292.925049,1092.883057,1467026
19-11-2014,1299,1299,1278.724976,1286.875,1087.769409,1865746
20-11-2014,1294,1305.125,1280.275024,1302.724976,1101.167236,1795386
21-11-2014,1304,1320,1293.324951,1311.074951,1108.224609,2001594
24-11-2014,1311,1332.5,1311,1328.849976,1123.25,1942766
25-11-2014,1330,1339.699951,1308,1318,1114.078369,2371684
26-11-2014,1315.025024,1328.175049,1307.5,1313.650024,1110.401367,1584800
27-11-2014,1313.650024,1334,1312.650024,1326.650024,1121.390137,1732418
28-11-2014,1329.175049,1345.949951,1317.675049,1321.5,1117.036621,1989768
01-12-2014,1325.25,1350,1322.625,1346.474976,1138.147949,1896354
02-12-2014,1346.5,1355.474976,1324.675049,1328.650024,1123.080566,1436572
03-12-2014,1335.949951,1336.699951,1309.25,1317.675049,1113.804077,3094670
04-12-2014,1332,1333.5,1314.949951,1318.974976,1114.902832,1285308
05-12-2014,1320.449951,1324.900024,1286.074951,1289.474976,1089.967041,2359676
08-12-2014,1297.5,1297.5,1250.824951,1256.400024,1062.009766,3232574
09-12-2014,1258,1279.5,1254.550049,1257.425049,1062.875732,2487940
10-12-2014,1257.5,1265.949951,1248.099976,1253.949951,1059.93811,2087970
11-12-2014,1250.300049,1261.449951,1243.5,1246.074951,1053.281616,1938822
12-12-2014,1250,1260,1211.324951,1225.349976,1035.763184,2380786
15-12-2014,1192.449951,1192.5,1176.125,1179.324951,996.859436,3487788
16-12-2014,1175,1229.625,1172.5,1221.525024,1032.530518,3339140
17-12-2014,1226.699951,1235,1202.625,1222.050049,1032.974121,2287076
18-12-2014,1227.550049,1234.25,1217.400024,1230.349976,1039.989624,1481444
19-12-2014,1235.650024,1261.875,1234,1255.275024,1061.058472,1903130
22-12-2014,1263,1264.5,1237.199951,1256.699951,1062.263062,1643954
23-12-2014,1250,1268.324951,1247.300049,1258.349976,1063.657837,1266476
24-12-2014,1257.5,1260.425049,1232.824951,1239.949951,1048.104126,3288972
26-12-2014,1243,1255,1232.5,1252.5,1058.712646,626206
29-12-2014,1254,1268.474976,1253.5,1261.449951,1066.277954,778920
30-12-2014,1262.5,1271.224976,1258,1265.025024,1069.299927,701342
31-12-2014,1266.349976,1283.199951,1262.5,1279.125,1081.218506,1573792
01-01-2015,1283.5,1283.5,1270.5,1272.775024,1075.850586,366830
02-01-2015,1275.5,1295.474976,1275.300049,1289.724976,1090.178467,925740
05-01-2015,1290.5,1299.949951,1262.324951,1270.125,1073.611084,1754242
06-01-2015,1264.550049,1264.550049,1220,1223.300049,1034.030518,2423784
07-01-2015,1235,1239.574951,1203.724976,1208.849976,1021.816284,2636332
08-01-2015,1221.199951,1224.5,1210.275024,1221.900024,1032.846924,1565408
09-01-2015,1227.5,1259.949951,1225,1256.150024,1061.797974,3197642
12-01-2015,1258.5,1264,1240.125,1254.849976,1060.698975,1596006
13-01-2015,1260,1265.199951,1240.050049,1248.949951,1055.71228,1468432
14-01-2015,1258,1265.900024,1250.25,1260.974976,1065.876831,1787096
15-01-2015,1266.5,1290.875,1261.625,1269.550049,1073.124756,5009920
16-01-2015,1271.849976,1272.5,1242.150024,1266.074951,1070.187134,5293830
19-01-2015,1268,1275.5,1251.5,1255.5,1061.248413,1135074
20-01-2015,1260,1265,1241.625,1250.224976,1056.789795,2058566
21-01-2015,1261,1261,1244.125,1256.900024,1062.432251,2310480
22-01-2015,1258.25,1260.625,1247.75,1256.775024,1062.326172,2113214
23-01-2015,1257,1266.025024,1248.050049,1251.800049,1058.121216,3150380
27-01-2015,1256.175049,1257.5,1244.775024,1251.025024,1059.582031,2738736
28-01-2015,1251.5,1272.449951,1251.449951,1269.800049,1075.484009,3121980
29-01-2015,1269,1284.349976,1256.449951,1272.324951,1077.622314,3734392
30-01-2015,1280.349976,1287.5,1235,1241.025024,1051.112183,5817402
02-02-2015,1241,1260.724976,1231.025024,1257.099976,1064.727539,3181802
03-02-2015,1255.824951,1282.5,1253.550049,1279.125,1083.381592,2345054
04-02-2015,1284,1285.849976,1251.050049,1257.150024,1064.769653,2245418
05-02-2015,1260,1295.849976,1259.5,1276.199951,1080.904785,4530168
06-02-2015,1276.5,1297.400024,1275.425049,1287.875,1090.792725,2136416
09-02-2015,1280.75,1284.550049,1250,1256.449951,1064.177124,2076432
10-02-2015,1255,1263.125,1216.5,1220.574951,1033.791748,3799054
11-02-2015,1227.525024,1243.625,1223.625,1229.949951,1041.732056,2937522
12-02-2015,1239.900024,1239.900024,1223.5,1231.074951,1042.684937,3107980
13-02-2015,1235,1273.875,1230.125,1269.375,1075.123901,4158326
16-02-2015,1280,1297.5,1277.5,1292.400024,1094.625122,2364392
18-02-2015,1292.525024,1321.5,1282.625,1317.824951,1116.159546,2660014
19-02-2015,1318,1343.650024,1317.5,1340.525024,1135.386108,2618002
20-02-2015,1349.400024,1349.400024,1321.125,1337.775024,1133.057007,1801588
23-02-2015,1335.5,1361,1335.5,1348.324951,1141.99231,1614892
24-02-2015,1347,1365,1339.5,1352.375,1145.422607,2199922
25-02-2015,1355,1361,1333.925049,1336.099976,1131.638184,1767994
26-02-2015,1339.5,1346.375,1312.675049,1328.224976,1124.968262,1991994
27-02-2015,1329.724976,1337.875,1308.150024,1331.175049,1127.466919,2877376
02-03-2015,1339.849976,1354.474976,1326.275024,1334.699951,1130.452148,2176038
03-03-2015,1341,1395,1338.074951,1388,1175.595703,3424308
04-03-2015,1394,1406.050049,1357.824951,1373,1162.891235,3862994
05-03-2015,1375,1385.349976,1340.525024,1348.224976,1141.907471,2173514
09-03-2015,1320,1339.900024,1305,1323.400024,1120.881714,2883174
10-03-2015,1324.449951,1339.125,1297.625,1321.349976,1119.145264,3037052
11-03-2015,1321,1329.974976,1298.900024,1303.275024,1103.836182,2240200
12-03-2015,1311.949951,1312.449951,1295.050049,1309.525024,1109.129883,1827636
13-03-2015,1319,1319.974976,1287.5,1291.175049,1093.588013,1586838
16-03-2015,1292.599976,1305,1276,1281.150024,1085.096924,1556296
17-03-2015,1291.25,1303.349976,1278.875,1291.849976,1094.159424,1267318
18-03-2015,1295.474976,1299.724976,1275.849976,1279.675049,1083.847534,1255170
19-03-2015,1288,1302.925049,1284.050049,1298.125,1099.474609,2448964
20-03-2015,1298,1309,1289.425049,1305.474976,1105.699341,1963908
23-03-2015,1308,1315.5,1303,1308.574951,1108.325317,1566608
24-03-2015,1315,1318.5,1291.050049,1295.650024,1097.378174,2394878
25-03-2015,1295.699951,1307,1272.599976,1286.875,1089.946167,2224858
26-03-2015,1276.650024,1293.349976,1250.5,1256.550049,1064.260986,3091642
27-03-2015,1265.5,1285.949951,1252.050049,1257.400024,1064.981445,2751776
30-03-2015,1262.5,1284.949951,1260,1282.074951,1085.880493,1339006
31-03-2015,1284.724976,1284.724976,1260.5,1276.974976,1081.560913,2427028
01-04-2015,1279,1281.800049,1261.125,1271.324951,1076.775635,2075758
06-04-2015,1279,1281.449951,1250.050049,1273.650024,1078.744629,1568542
07-04-2015,1281.224976,1299.5,1272,1292.5,1094.710083,1886922
08-04-2015,1297,1328.25,1295.425049,1320.699951,1118.594727,1652134
09-04-2015,1329.5,1343.724976,1317.574951,1332.275024,1128.398438,2544450
10-04-2015,1324.25,1335.400024,1314,1326.875,1123.824585,1815544
13-04-2015,1332,1332.5,1314,1327.75,1124.565796,1308642
15-04-2015,1327.349976,1356.949951,1304.699951,1313.875,1112.814087,2913934
16-04-2015,1313.474976,1313.5,1285.675049,1291.400024,1093.778809,3217570
17-04-2015,1278.550049,1280,1235,1237.425049,1048.063354,9668742
20-04-2015,1240.025024,1241.949951,1212.425049,1214.400024,1028.561768,2890722
21-04-2015,1214.400024,1226,1200.5,1213.525024,1027.820435,2546032
22-04-2015,1215.75,1236.5,1203.775024,1222.550049,1035.464722,4186812
23-04-2015,1236,1239.900024,1215.849976,1228.625,1040.609863,4342990
24-04-2015,1227.650024,1257,1223.775024,1246.525024,1055.770508,3625158
27-04-2015,1249.75,1260,1243,1250.099976,1058.798462,2733052
28-04-2015,1255,1255,1227.550049,1247.5,1056.596313,3088298
29-04-2015,1242,1247.5,1225.525024,1243.650024,1053.335571,2019620
30-04-2015,1240,1245,1213.550049,1231.849976,1043.341309,3738054
04-05-2015,1245.5,1252.400024,1228.599976,1240.775024,1050.900513,1890630
05-05-2015,1250.5,1268.224976,1250,1258.925049,1066.273682,3255070
06-05-2015,1257.5,1257.5,1227.900024,1231.525024,1043.065918,3394406
07-05-2015,1232.449951,1276.875,1226.849976,1272.625,1077.876587,3205028
08-05-2015,1280,1294,1258.150024,1263.625,1070.253662,3003664
11-05-2015,1267.5,1281.525024,1262.5,1278,1082.428467,2573082
12-05-2015,1280,1282.5,1256.5,1261.449951,1068.411011,2467386
13-05-2015,1273.5,1273.5,1240.224976,1257.699951,1065.235229,1863774
14-05-2015,1260,1260,1242.5,1249.625,1058.396606,1309050
15-05-2015,1257.5,1266.199951,1250.5,1255.574951,1063.435669,1461454
18-05-2015,1257.050049,1262.625,1248.550049,1260.199951,1067.352905,4507752
19-05-2015,1259.699951,1265,1248.375,1256.349976,1064.092163,1957722
20-05-2015,1260,1284.949951,1258.449951,1278.525024,1082.873657,1897814
21-05-2015,1278.5,1290,1274.074951,1277.75,1082.217041,1579578
22-05-2015,1275,1314.375,1269.625,1308.949951,1108.642578,2691632
25-05-2015,1310,1318.449951,1292.849976,1300.5,1101.486206,982978
26-05-2015,1302.5,1311.625,1294.449951,1304.425049,1104.810059,1961740
27-05-2015,1304,1316.574951,1296,1307.625,1107.520508,1620690
28-05-2015,1301.949951,1311.5,1291.125,1304.75,1105.085815,2763608
29-05-2015,1308.5,1324.300049,1298.625,1305.150024,1105.424316,4423532
01-06-2015,1304.724976,1323.550049,1304.175049,1308.875,1108.57959,882264
02-06-2015,1308,1315,1295.25,1299.949951,1101.020142,3935820
03-06-2015,1302,1312.800049,1295.25,1305.449951,1105.678467,1804684
04-06-2015,1308.550049,1311.400024,1294.25,1302.824951,1103.455444,4131468
05-06-2015,1296,1304.5,1285,1287.925049,1100.97644,2308534
08-06-2015,1295,1295,1280.824951,1288.724976,1101.659546,1570320
09-06-2015,1292.5,1295,1275.5,1280.824951,1094.906616,2578914
10-06-2015,1283,1305,1281.900024,1300.375,1111.619141,2763350
11-06-2015,1302.75,1306.5,1278.375,1285.650024,1099.031616,1847336
12-06-2015,1285.949951,1294.474976,1238.400024,1252.900024,1071.035278,2571456
15-06-2015,1252.650024,1260.224976,1240.5,1252.400024,1070.60791,2525176
16-06-2015,1250,1259.650024,1247.224976,1256,1073.684814,1267396
17-06-2015,1260.5,1264.574951,1250.900024,1256.900024,1074.45459,1975720
18-06-2015,1257.5,1273.150024,1254,1265.025024,1081.400513,2165046
19-06-2015,1267.5,1277.5,1263.550049,1274.775024,1089.734741,1999610
22-06-2015,1273.5,1300,1273.5,1295.75,1107.665405,1102002
23-06-2015,1300,1304,1283.599976,1287.300049,1100.441895,898318
24-06-2015,1290,1293.949951,1279.425049,1285.150024,1098.604248,1170246
25-06-2015,1281,1286.5,1272.074951,1275,1089.927124,1930992
26-06-2015,1275.099976,1298.175049,1275.099976,1296.400024,1108.220703,1290102
29-06-2015,1286,1302,1271.699951,1296.449951,1108.263428,1372756
30-06-2015,1292.5,1294.375,1270,1275.474976,1090.332886,1549952
01-07-2015,1281.949951,1304,1278.375,1296.550049,1108.349243,1279708
02-07-2015,1300,1301.474976,1285.525024,1288.875,1101.788574,1445880
03-07-2015,1286.525024,1305,1285,1301.949951,1112.965332,963470
06-07-2015,1290.150024,1322.5,1290.150024,1316.650024,1125.531372,1182338
07-07-2015,1316.375,1323.449951,1301.5,1308.125,1118.244019,1642836
08-07-2015,1298.974976,1310.849976,1290.25,1297.550049,1109.203979,2667850
09-07-2015,1297.5,1299.125,1253.324951,1261.25,1078.172974,3934122
10-07-2015,1279.5,1279.5,1227.5,1237.175049,1057.592773,8263654
13-07-2015,1237.699951,1259.300049,1237.699951,1254.775024,1072.638184,2280308
14-07-2015,1255.5,1257.5,1245,1249.75,1068.342529,1703274
15-07-2015,1250.5,1274.974976,1250,1272.875,1088.110352,2003660
16-07-2015,1271.849976,1279.425049,1263.300049,1270.099976,1085.738525,1456608
17-07-2015,1273.400024,1285.050049,1271.650024,1282.199951,1096.082275,1070526
20-07-2015,1282,1291.949951,1275.949951,1289.574951,1104.756226,853786
21-07-2015,1288,1300.175049,1277.550049,1280.699951,1097.15271,1274500
22-07-2015,1280.5,1284.5,1260.525024,1264.025024,1082.867676,1320628
23-07-2015,1258.75,1268.925049,1241.5,1244.300049,1065.969727,1496780
24-07-2015,1248.75,1258.25,1246.050049,1252.574951,1073.058838,1574972
27-07-2015,1244,1252.5,1240.574951,1248.525024,1069.589233,2003738
28-07-2015,1249.75,1259.5,1246.074951,1251.025024,1071.730957,1891188
29-07-2015,1255.5,1257.525024,1241.75,1253.375,1073.744263,2413318
30-07-2015,1258.025024,1258.400024,1236.400024,1240.324951,1062.564331,2770574
31-07-2015,1244.949951,1259.5,1243.5,1255.375,1075.456909,1963776
03-08-2015,1251.699951,1262.5,1250.449951,1254.800049,1074.965088,1179324
04-08-2015,1255.199951,1261.5,1243,1254.449951,1074.665039,2342692
05-08-2015,1260,1275,1255.5,1273.574951,1091.049072,988994
06-08-2015,1282.5,1291.5,1275.050049,1286.650024,1102.250244,2211366
07-08-2015,1286.5,1286.5,1273.5,1276.025024,1093.147949,1188506
10-08-2015,1286,1294.5,1278.300049,1286.050049,1101.736206,1431182
11-08-2015,1289,1305,1271.050049,1302.099976,1115.48584,2200306
12-08-2015,1301.550049,1345.699951,1301,1335.849976,1144.398804,3479784
13-08-2015,1335,1342,1278,1317.800049,1128.936035,1406426
14-08-2015,1319,1359.675049,1318.550049,1351.599976,1157.891479,2293964
17-08-2015,1345.050049,1348.400024,1327.5,1342.375,1149.988892,773644
18-08-2015,1353.449951,1374.949951,1345,1370.449951,1174.040161,1916926
19-08-2015,1375,1376.425049,1360.949951,1366.800049,1170.913452,1690070
20-08-2015,1372.5,1372.5,1336,1343.425049,1150.88855,2349298
21-08-2015,1356,1364.949951,1327.550049,1338.074951,1146.305298,3536080
24-08-2015,1319.5,1322.5,1284.550049,1289.324951,1104.541748,4692344
25-08-2015,1293.949951,1311,1267.75,1283.574951,1099.616089,3925800
26-08-2015,1279.025024,1319.5,1255.974976,1288.375,1103.728271,3216158
27-08-2015,1307.449951,1307.449951,1272.900024,1287.324951,1102.828369,5264798
28-08-2015,1304.5,1304.5,1278.849976,1285.425049,1101.201172,2744152
31-08-2015,1295,1295,1265.525024,1282.025024,1098.288086,3692044
01-09-2015,1278,1305.599976,1265,1268.699951,1086.872803,2987602
02-09-2015,1279.849976,1310.224976,1274,1295.900024,1110.174561,3765950
03-09-2015,1298.050049,1307.5,1288.125,1302.800049,1116.085693,2265074
04-09-2015,1305.699951,1307.449951,1269.574951,1273.724976,1091.17749,2426396
07-09-2015,1276.5,1279.974976,1266.349976,1269.875,1087.879395,1759184
08-09-2015,1272.5,1282.050049,1261.75,1270.150024,1088.114624,1787746
09-09-2015,1281.474976,1287,1272,1274.875,1092.162476,2045076
10-09-2015,1271,1289.25,1263.5,1272.699951,1090.299438,2665818
11-09-2015,1273.25,1284.199951,1270.300049,1276,1093.126709,1592672
14-09-2015,1282.5,1282.5,1271.5,1275.824951,1092.97644,1589318
15-09-2015,1275.824951,1279.449951,1268,1268.625,1086.808838,1379900
16-09-2015,1277.5,1282.5,1270.525024,1275.175049,1092.420044,1756816
18-09-2015,1282.5,1293,1269.5,1275.625,1092.805542,2455294
21-09-2015,1275,1278.550049,1266.599976,1275.525024,1092.719482,1108840
22-09-2015,1278.75,1286.199951,1245,1263.400024,1082.332397,2081246
23-09-2015,1267.150024,1278.875,1256.300049,1266.324951,1084.838257,1228352
24-09-2015,1267.75,1295,1264.949951,1290.199951,1105.291382,2354254
28-09-2015,1297,1309.5,1289.75,1296.849976,1110.988159,2366812
29-09-2015,1291.675049,1317,1284.925049,1294.125,1108.654053,3325952
30-09-2015,1321.849976,1321.849976,1285.474976,1294.025024,1108.568481,3368336
01-10-2015,1299.5,1324.974976,1296.099976,1322.300049,1132.791016,2834408
05-10-2015,1326.349976,1385,1326.349976,1355.824951,1161.511475,4807306
06-10-2015,1362.5,1363,1342,1350,1156.520996,3979590
07-10-2015,1346.974976,1358.5,1323.474976,1326.974976,1136.795776,2065530
08-10-2015,1335,1339.175049,1310,1316.900024,1128.165039,2357550
09-10-2015,1325.25,1325.300049,1304,1314.824951,1126.387451,2249724
12-10-2015,1327.5,1330.175049,1293.5,1296.300049,1110.517334,2455912
13-10-2015,1301.400024,1306,1283.800049,1299.275024,1113.06604,6179712
14-10-2015,1274,1274,1240,1241.849976,1063.870605,8337128
15-10-2015,1245,1251.75,1232.5,1233.875,1057.038696,3215710
16-10-2015,1240.449951,1246,1235,1236,1058.859375,2333828
19-10-2015,1245,1247.474976,1227.925049,1244.375,1066.034058,3130642
20-10-2015,1248.125,1265,1247.800049,1263.375,1082.311157,2695084
21-10-2015,1267.5,1271,1261.125,1265,1088.441406,1929688
23-10-2015,1274,1274,1263.650024,1268.574951,1093.895264,2335398
26-10-2015,1274.5,1274.5,1257.550049,1268.275024,1093.636597,1414630
27-10-2015,1265.025024,1272.449951,1260.175049,1265.550049,1091.287109,1530420
28-10-2015,1255.025024,1266.775024,1255.025024,1264.550049,1090.424438,1255342
29-10-2015,1266.775024,1267.699951,1245.025024,1247.675049,1075.873657,3130316
30-10-2015,1250,1255.949951,1242.5,1247.599976,1075.808838,1516696
02-11-2015,1250,1261.400024,1243.775024,1258.675049,1085.359131,1319294
03-11-2015,1264,1273.900024,1259.25,1271.724976,1096.611572,1364906
04-11-2015,1272.5,1273.599976,1260,1266.900024,1092.45105,991434
05-11-2015,1265.400024,1267.474976,1240,1241.324951,1070.397461,1596098
06-11-2015,1246,1259.125,1241.724976,1252.875,1080.357666,908024
09-11-2015,1247.5,1251.375,1234.300049,1235.675049,1065.525391,2021556
10-11-2015,1236.474976,1238.5,1225,1229.074951,1059.834595,1361920
13-11-2015,1219.025024,1219.025024,1193.275024,1198.699951,1033.642212,2743232
16-11-2015,1195,1195,1178,1187.300049,1023.811646,2043528
17-11-2015,1190.25,1199.224976,1187.5,1195.275024,1030.688843,1985028
18-11-2015,1194.449951,1194.449951,1173,1175.724976,1013.830811,1520352
19-11-2015,1182.675049,1190.800049,1176,1181.275024,1018.616821,1866906
20-11-2015,1183.25,1211.775024,1180.974976,1199.175049,1034.051636,2012126
23-11-2015,1202.650024,1206.699951,1191.125,1195.525024,1030.904663,1088082
24-11-2015,1190.025024,1196.224976,1182.75,1183.974976,1020.944519,998640
26-11-2015,1188.949951,1191.199951,1168.925049,1172.775024,1011.286682,2915292
27-11-2015,1174,1179.724976,1166.25,1176.675049,1014.650208,1737206
30-11-2015,1182.5,1195.625,1175.074951,1186.775024,1023.359131,4100048
01-12-2015,1181.449951,1189.025024,1178.525024,1180.949951,1018.336243,1721994
02-12-2015,1189,1189.050049,1173.25,1182.599976,1019.758911,1640296
03-12-2015,1180,1186.5,1173.5,1175.375,1013.52887,2283358
04-12-2015,1170,1173.650024,1160.550049,1164.199951,1003.892456,1246092
07-12-2015,1166.099976,1171.949951,1157.625,1159.900024,1000.184753,1382604
08-12-2015,1159.699951,1174.5,1158.650024,1164.5,1004.151245,1139964
09-12-2015,1168.949951,1186.400024,1160,1183.824951,1020.815308,5282806
10-12-2015,1184.5,1195.599976,1176,1192.275024,1028.101807,1723988
11-12-2015,1191.5,1195.974976,1181.625,1193,1028.726807,1652378
14-12-2015,1167.599976,1193.5,1165.300049,1189.224976,1025.471802,2718532
15-12-2015,1189.224976,1192.5,1181.525024,1187.925049,1024.351196,1135868
16-12-2015,1192,1207.25,1192,1204.199951,1038.38501,1435934
17-12-2015,1207.5,1222.5,1196.675049,1219.875,1051.901489,1618844
